"","The.Party.Affiliation","Speaker","p_bt","p_fc","p_ht","p_mt","p_pfic","X","ID","Label","Statement","Subject.s.","Speaker.Job.Title","State.Info","Barely.True.Counts","False.Counts","Half.True.Counts","Mostly.True.Counts","Pants.on.Fire.Counts","Venue.Location","Ts"
"2113","republican","scott-walker",1053,1206,1097,902,456,7380,7381,"true","Here in Wisconsin, weve put in previous budgets more money into mental health services than any governor has in the last 25 years.","health-care,public-health,state-budget,terrorism","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2114","republican","scott-walker",1053,1206,1097,902,456,7412,7413,"barely-true","From 2010-2014, median household income in Wisconsin has actually gone up 7.4 percent.","census,economy,families,income","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2115","republican","scott-walker",1053,1206,1097,902,456,7443,7444,"true","Says Milwaukee County spent over $170,000 in salaries in 2010 for employees to participate in union activities such as collective bargaining.","county-government,state-budget,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2116","republican","scott-walker",1053,1206,1097,902,456,7806,7807,"true","Since I took office, Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary.","economy,job-accomplishments,small-business","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign news release",150
"2117","republican","scott-walker",1053,1206,1097,902,456,8004,8005,"half-true","Thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.","state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a blog post on campaign website",150
"2118","republican","scott-walker",1053,1206,1097,902,456,8017,8018,"false","Says new figures he released showing Wisconsin job gains for 2011 are the final job numbers.","job-accomplishments,jobs,message-machine-2012,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV ad",150
"2119","republican","scott-walker",1053,1206,1097,902,456,8121,8122,"mostly-true","The University of Wisconsin System budget is the biggest it has ever been.","education,state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2120","republican","scott-walker",1053,1206,1097,902,456,8239,8241,"barely-true","As Milwaukee County executive, Scott Walker eliminated the waiting list for long-term care for older adults through the Family Care program.","job-accomplishments","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement on campaign web site",150
"2121","republican","scott-walker",1053,1206,1097,902,456,8267,8269,"barely-true","Says under his leadership Wisconsin median household income is up 2.7%, while it is down 1.3% nationally under President Obama.","economy,income,job-accomplishments","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2122","republican","scott-walker",1053,1206,1097,902,456,8406,8408,"true","Im the only governor in America ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.","criminal-justice","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview on CNN's ""State of the Union""",150
"2123","republican","scott-walker",1053,1206,1097,902,456,8544,8546,"mostly-true","As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.","jobs,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2124","republican","scott-walker",1053,1206,1097,902,456,8554,8556,"true","Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area.","economy,federal-budget,income,population,wealth","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2125","republican","scott-walker",1053,1206,1097,902,456,8610,8612,"barely-true","Since Scott Walker took office as governor in January 2011, there has been an increase of 33,200 jobs in Wisconsin.","job-accomplishments,jobs,message-machine-2012","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television ad",150
"2126","republican","scott-walker",1053,1206,1097,902,456,8720,8722,"false","Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.","economy,history","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2127","republican","scott-walker",1053,1206,1097,902,456,8821,8823,"true","For decades, the states gas tax has been among the highest in the nation.","taxes,transportation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a letter to Department of Transportation officials",150
"2128","republican","scott-walker",1053,1206,1097,902,456,8970,8972,"mostly-true","Despite the rhetoric from Democrat politicians, more people are employed this year than at any point in the history of Wisconsin.","jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2129","republican","scott-walker",1053,1206,1097,902,456,8973,8975,"barely-true","Under Barack Obama, the average cost of family health care premiums has increased by $4,154.","children,families,government-regulation,health-care","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2130","republican","scott-walker",1053,1206,1097,902,456,9119,9121,"false","Says Mark Neumann = Nancy Pelosi","federal-budget,infrastructure,message-machine,transportation,voting-record","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"campaign TV and radio ads",150
"2131","republican","scott-walker",1053,1206,1097,902,456,9170,9172,"half-true","The federal government reviewed and verified his administrations numbers showing Wisconsin added 23,608 jobs in 2011.","economy,job-accomplishments,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a debate",150
"2132","republican","scott-walker",1053,1206,1097,902,456,9309,9311,"true","On federal stimulus money for expanding rail service.","federal-budget,state-budget,stimulus,transportation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an announcement of an application for federal stimulus money for rail",150
"2133","republican","scott-walker",1053,1206,1097,902,456,9377,9379,"mostly-true","The gender gap in his support is not unique to me and theres not a huge gap from where Republicans have been in presidential, gubernatorial and US Senate elections in recent years.","elections,women","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2134","republican","scott-walker",1053,1206,1097,902,456,9402,9404,"half-true","Last month, 44 of the 50 states saw an increase in the unemployment rate.","economy,jobs,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech to the Republican National Convention in Tampa",150
"2135","republican","scott-walker",1053,1206,1097,902,456,9423,9425,"half-true","Says critics who say he cut Medicaid are wrong; his budget added $1.2 billion to the program","medicaid,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2136","republican","scott-walker",1053,1206,1097,902,456,9572,9574,"false","Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.","health-care","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference with reporters",150
"2137","republican","scott-walker",1053,1206,1097,902,456,9829,9831,"mostly-true","Nearly a quarter of all adults in this state have some college credit without a degree.","economy,education,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2138","republican","scott-walker",1053,1206,1097,902,456,9832,9834,"mostly-true","The state is able to sharply curtail contract bargaining rights for state employee unions.","jobs,labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a luncheon speech at the Milwaukee Press Club",150
"2139","republican","scott-walker",1053,1206,1097,902,456,9907,9909,"false","Says Thomas Jefferson said that government is best which governs least.","government-regulation,history","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2140","republican","scott-walker",1053,1206,1097,902,456,10020,10022,"mostly-true","Says he turned down a Medicaid expansion under Obamacare, but because of actions he took, for the first time in Wisconsins history everyone living in poverty is covered under Medicaid.","health-care,medicaid,poverty,public-health,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2141","republican","scott-walker",1053,1206,1097,902,456,10130,10132,"half-true","Under his leadership, more people in Wisconsin have access to health care.","health-care,medicaid,message-machine-2014,poverty,public-health","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an ad",150
"2142","republican","scott-walker",1053,1206,1097,902,456,10143,10145,"false","Obama for President and Baldwin for Senate have kept their campaign offices up and running in Fox Valley, Eau Claire and La Crosse with their staffs preparing for the next battle.","elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a fund raising letter",150
"2143","republican","scott-walker",1053,1206,1097,902,456,10153,10155,"half-true","Says opponent Mary Burke says she supports Obamacare unequivocally and wants to expand it.","federal-budget,health-care,medicaid","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV ad",150
"2144","republican","scott-walker",1053,1206,1097,902,456,10310,10312,"false","A poll taken a few months ago found 70 percent approval or higher for the Act 10 collective bargaining law.","city-government,county-government,education,health-care,pensions,polls,state-budget,state-finances,taxes,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2145","republican","scott-walker",1053,1206,1097,902,456,10348,10350,"pants-fire","Fundamental changes made to the language describing the Wisconsin Idea in the University of Wisconsin Systems mission statement were the result of a drafting error.","education,government-efficiency,public-service,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
